sub_num,cond,run,vox,oddeven,beta
16,0,0,18,0,-1.8988501545415546
16,0,1,19,1,-2.8352093386279975
16,0,2,20,0,0.012272785282119614
16,0,3,21,1,0.7514732604247483
16,0,4,22,0,0.9364857254923853
16,0,5,23,1,1.4365995523949744
16,0,0,24,0,0.7637931675454497
16,0,1,25,1,-1.8705294755655588
16,0,2,26,0,2.0351968509450726
16,0,3,27,1,1.5326734966570648
16,0,4,28,0,0.7234217440848787
16,0,5,29,1,-1.319047448424596
16,0,0,30,0,-0.14172216638817758
16,0,1,31,1,-1.0604109706645266
16,0,2,32,0,1.5644227612288168
16,0,3,33,1,-0.2020914963344982
16,0,4,34,0,2.9535327827474496
16,0,5,35,1,1.235736874109616
16,0,0,36,0,-2.1896370136859336
16,0,1,37,1,2.3749931243060693
16,0,2,38,0,-1.806642219921749
16,0,3,39,1,-1.365854107510604
16,0,4,40,0,-2.587998942839967
16,0,5,41,1,-0.18889809198548813
16,0,0,42,0,-1.979843976426983
16,0,1,43,1,-0.8208101008792505
16,0,2,44,0,1.5863735305401896
16,0,3,45,1,1.1679885525275957
16,0,4,46,0,1.0523883656319204
16,0,5,47,1,-1.9812095367345124
16,0,0,48,0,2.4260115088293857
16,0,1,49,1,2.2717418123554856
16,0,2,50,0,2.6017568623947014
16,0,3,51,1,0.41092995047726566
16,0,4,52,0,1.0838559007415602
16,0,5,53,1,1.4960764956546075
16,0,0,54,0,2.493667911916031
16,0,1,55,1,1.5208653087702133
16,0,2,56,0,0.39142219442541437
16,0,3,57,1,-2.8075494004494836
16,0,4,58,0,-1.021079958328553
16,0,5,59,1,2.7350724436321134
16,0,0,60,0,0.4999665121796282
16,0,1,61,1,-0.46759807435846357
16,0,2,62,0,1.0591777390304662
16,0,3,63,1,-1.8079911223011846
16,0,4,64,0,-0.10428847986228185
16,0,5,65,1,-0.12148862646758474
16,0,0,66,0,-1.8708795022720708
16,0,1,67,1,0.958960295152908
16,0,2,68,0,1.3387629216100674
16,0,3,69,1,0.6172372487252231
16,0,4,70,0,0.1682450305339236
16,0,5,71,1,1.4843748573801379
16,0,0,72,0,-0.17314698425278863
16,0,1,73,1,-2.539279722422834
16,0,2,74,0,-2.269245799281027
16,0,3,75,1,-1.8322100019683296
16,0,4,76,0,1.347549723243267
16,0,5,77,1,2.0182461385253907
16,0,0,78,0,0.44924184535508416
16,0,1,79,1,0.3737382757503891
16,0,2,80,0,-2.2057673917036658
16,0,3,81,1,-2.841063773395677
16,0,4,82,0,-1.9545048794302577
16,0,5,83,1,2.1110128506074286
16,0,0,84,0,-2.5103422758490233
16,0,1,85,1,-2.526438353959324
16,0,2,86,0,-2.7237156213256792
16,0,3,87,1,-2.918870968418375
16,0,4,88,0,2.150004263331688
16,0,5,89,1,0.4774789194257312
16,0,0,90,0,1.6525011610793665
16,0,1,91,1,0.8232534353786466
16,0,2,92,0,0.7690246839112436
16,0,3,93,1,-0.7054114579814406
16,0,4,94,0,1.03757688532282
16,0,5,95,1,1.4361261991360454
16,0,0,96,0,2.9569830529352146
16,0,1,97,1,1.7183685500210544
16,0,2,98,0,1.9148633701537063
16,0,3,99,1,0.2994034487041406
16,0,4,99,0,1.28541953871723
16,0,5,98,1,-0.805796785699215
16,0,0,97,0,1.8780226356278384
16,0,1,96,1,-0.505482932214834
16,0,2,95,0,0.25369700325066014
16,0,3,94,1,2.638527509740255
16,0,4,93,0,2.2922281861605027
16,0,5,92,1,0.5618646489327084
16,0,0,91,0,1.3086924411758
16,0,1,90,1,0.8549822380970913
16,0,2,89,0,-2.6463565137490535
16,0,3,88,1,-0.4485574531686751
16,0,4,87,0,1.8188658783957674
16,0,5,86,1,-1.8361747880531767
16,0,0,85,0,0.6475190894479876
16,0,1,84,1,1.3735140720076482
16,0,2,83,0,-1.510339566013858
16,0,3,82,1,1.359155151644205
16,0,4,81,0,1.4989458351499285
16,0,5,80,1,0.4207770544531031
16,0,0,79,0,-1.4643331901377994
16,0,1,78,1,1.286531479394676
16,0,2,77,0,2.809007154010491
16,0,3,76,1,-1.3303595621343587
16,0,4,75,0,-2.7069056659169766
16,0,5,74,1,0.3996265103462542
16,0,0,73,0,-2.0670917571933116
16,0,1,72,1,-1.8112024415580055
16,0,2,71,0,1.2535606065306915
16,0,3,70,1,0.6645625235428874
16,0,4,69,0,0.36071656581852674
16,0,5,68,1,1.281796543345509
16,0,0,67,0,0.4877081528645131
16,0,1,66,1,2.0558579178527143
16,0,2,65,0,1.9934421318080444
16,0,3,64,1,2.6743069830753132
16,0,4,63,0,-0.5787708361840984
16,0,5,62,1,-1.465893578538879
16,0,0,61,0,-0.36793627192939393
16,0,1,60,1,-0.11645155828711573
16,0,2,59,0,0.369801695675392
16,0,3,58,1,2.6051199340575426
16,0,4,57,0,1.7494556068143634
16,0,5,56,1,-0.05457278557068457
16,0,0,55,0,1.1311615195747668
16,0,1,54,1,1.7007108130736264
16,0,2,53,0,1.7897438908263696
16,0,3,52,1,-1.3919199736983678
16,0,4,51,0,2.8645456973336465
16,0,5,50,1,2.647056656895776
16,0,0,49,0,-2.954908414734303
16,0,1,48,1,-0.516511577548008
16,0,2,47,0,1.543591826583512
16,0,3,46,1,-1.5628211398181258
16,0,4,45,0,0.9583088465795979
16,0,5,44,1,0.3812499604007118
16,0,0,43,0,1.9406053224922228
16,0,1,42,1,2.9680183911970577
16,0,2,41,0,1.3482190653389798
16,0,3,40,1,1.977369281039385
16,0,4,39,0,-2.389107303137176
16,0,5,38,1,0.6933020931406277
16,0,0,37,0,2.1228764642273257
16,0,1,36,1,0.03631142199905257
16,0,2,35,0,0.7083376842807825
16,0,3,34,1,-1.8562518492129498
16,0,4,33,0,0.13536647124979373
16,0,5,32,1,-0.08917552489210445
16,0,0,31,0,1.823346548228412
16,0,1,30,1,0.582902186582301
16,0,2,29,0,-2.8770968092462654
16,0,3,28,1,-1.5791935873897345
16,0,4,27,0,1.6222191739408593
16,0,5,26,1,-2.95640208564267
16,0,0,25,0,-2.7137290291991594
16,0,1,24,1,-1.2177710908828752
16,0,2,23,0,-0.9886791688758354
16,0,3,22,1,-2.748444673159836
16,0,4,21,0,1.7985441979342989
16,0,5,20,1,2.5973600099981766
16,0,0,19,0,-0.08399955862973973
16,0,1,18,1,0.8530590669543936
16,0,2,17,0,0.7133518439483617
16,0,3,16,1,0.7135700762624257
16,0,4,15,0,1.9834589370510658
16,0,5,14,1,1.1662217945255229
16,0,0,13,0,-2.688683370084666
16,0,1,12,1,-1.4666876926102257
16,0,2,11,0,1.5423082381441686
16,0,3,10,1,1.726360520496323
16,0,4,9,0,-1.487988508580089
16,0,5,8,1,-2.6511011002736735
16,0,0,7,0,-0.1389735663940188
16,0,1,6,1,0.17028109694292048
16,0,2,5,0,-2.440026585019829
16,0,3,4,1,0.023302404395713516
16,0,4,3,0,1.130724229012356
16,0,5,2,1,2.006714777286305
16,0,0,1,0,0.8444377244181434
16,0,1,0,1,1.1198450117249665
16,0,2,0,0,1.0548615474849035
16,0,3,1,1,-2.0208912981335247
16,0,4,2,0,1.3957390886363505
16,0,5,3,1,-1.5046249147779682
16,0,0,4,0,-2.0464111796419555
16,0,1,5,1,2.4956882285107245
16,0,2,6,0,2.418230761163427
16,0,3,7,1,0.6166592994450293
16,0,4,8,0,-0.5580998503092776
16,0,5,9,1,0.5579555630266464
16,0,0,10,0,-2.625808373610864
16,0,1,11,1,0.827691391442051
16,0,2,12,0,1.1719649410421913
16,0,3,13,1,0.19907030295591222
16,0,4,14,0,-0.540750462540565
16,0,5,15,1,1.2363209245788727
16,0,0,16,0,-2.762689567023831
16,0,1,17,1,0.5440384983946265
16,0,2,18,0,1.801428007211566
16,0,3,19,1,2.531299014849365
16,0,4,20,0,-1.2992117422903695
16,0,5,21,1,2.7091385727474995
16,0,0,22,0,2.0393792198203053
16,0,1,23,1,1.201735954307848
16,0,2,24,0,-1.8396898267485926
16,0,3,25,1,2.543877182304154
16,0,4,26,0,-0.9302320453931481
16,0,5,27,1,-2.6694311492852796
16,0,0,28,0,-0.5973728841044617
16,0,1,29,1,-0.1933197101119155
16,0,2,30,0,-1.0821837654207596
16,0,3,31,1,-0.7733068944892185
16,0,4,32,0,0.9713204509582976
16,0,5,33,1,-0.12704616782419764
16,0,0,34,0,-0.06623294104851363
16,0,1,35,1,-1.893227646936134
16,0,2,36,0,1.4861593633680341
16,0,3,37,1,-1.173801314262722
16,0,4,38,0,2.0419125047413162
16,0,5,39,1,-1.3122771541486946
16,0,0,40,0,1.152209612619767
16,0,1,41,1,1.9669609298995558
16,0,2,42,0,-0.04813660596502789
16,0,3,43,1,-2.2977798842968564
16,0,4,44,0,0.05598769365901668
16,0,5,45,1,0.20311775354375916
16,0,0,46,0,1.3454745774392987
16,0,1,47,1,1.172491159376178
16,0,2,48,0,2.111504455558741
16,0,3,49,1,-2.1961256643039464
16,0,4,50,0,-2.4896319589192633
16,0,5,51,1,1.6200160136714918
16,0,0,52,0,0.8061770712345065
16,0,1,53,1,1.807153980256107
16,0,2,54,0,-1.1569087253177468
16,0,3,55,1,-2.2474629028292377
16,0,4,56,0,0.6256351417696377
16,0,5,57,1,1.3974347023056204
16,0,0,58,0,-1.6840701524332446
16,0,1,59,1,1.3517115155396426
16,0,2,60,0,0.5824604650889407
16,0,3,61,1,-0.22490037945955432
16,0,4,62,0,-0.47846392524762527
16,0,5,63,1,-0.36167945986028904
16,0,0,64,0,0.7437805055163167
16,0,1,65,1,2.206839932565786
16,0,2,66,0,-0.2143288000610617
16,0,3,67,1,2.1747343998880293
16,0,4,68,0,1.483508441713214
16,0,5,69,1,-1.868466726118087
16,0,0,70,0,-0.3161038619174592
16,0,1,71,1,-0.16834929109531505
16,0,2,72,0,-0.04614574846474695
16,0,3,73,1,-2.2633729905853337
16,0,4,74,0,-2.921102035906287
16,0,5,75,1,1.2823488023284355
16,0,0,76,0,-0.597758561941939
16,0,1,77,1,1.8285170615269104
16,0,2,78,0,-2.715134076216448
16,0,3,79,1,-1.1779018033126714
16,0,4,80,0,-1.5261967616751229
16,0,5,81,1,2.8105008472633006
16,0,0,82,0,0.8744377115361885
16,0,1,83,1,-2.0097739981718306
16,0,2,84,0,-0.5728853151035844
16,0,3,85,1,1.5989073432486727
16,0,4,86,0,1.309740939120152
16,0,5,87,1,2.4843874826520027
16,0,0,88,0,-2.980617654841926
16,0,1,89,1,-1.429665263856006
16,0,2,90,0,-2.659088206436401
16,0,3,91,1,0.5759828492133732
16,0,4,92,0,-2.041524287555585
16,0,5,93,1,1.5069484333684158
16,0,0,94,0,0.7738760450146638
16,0,1,95,1,-2.8470790661406404
16,0,2,96,0,0.9042319099420923
16,0,3,97,1,2.205094492064573
16,0,4,98,0,2.92852260814007
16,0,5,99,1,-0.8793399954791616
16,0,0,99,0,-1.7704974108244789
16,0,1,98,1,-2.8174925242151736
16,0,2,97,0,1.214852371068345
16,0,3,96,1,2.5979009733734424
16,0,4,95,0,-2.8379470632819643
16,0,5,94,1,-0.23959431109423512
16,0,0,93,0,-2.2233967093918103
16,0,1,92,1,-2.81164430746789
16,0,2,91,0,-0.27107465381582707
16,0,3,90,1,-2.9044081544017546
16,0,4,89,0,0.3852601014191471
16,0,5,88,1,1.8945570286889941
16,0,0,87,0,1.3127205745244972
16,0,1,86,1,-1.2452684233227598
16,0,2,85,0,-1.9630684525686204
16,0,3,84,1,-0.3162791536140017
16,0,4,83,0,2.1149673187443883
16,0,5,82,1,-2.683054948115122
16,0,0,81,0,0.6400598501217862
16,0,1,80,1,-0.5625456132074302
16,0,2,79,0,-1.3579462197337506
16,0,3,78,1,0.84168956828871
16,0,4,77,0,1.193032529260451
16,0,5,76,1,1.4572510173751834
16,0,0,75,0,-0.5459448572786636
16,0,1,74,1,-1.8114576418219472
16,0,2,73,0,-1.2084549489551648
16,0,3,72,1,0.7206677282946834
16,0,4,71,0,-2.6698408075122346
16,0,5,70,1,2.533909440594165
16,0,0,69,0,-2.880619080546524
16,0,1,68,1,2.9554338869226084
16,0,2,67,0,1.086597564236819
16,0,3,66,1,2.278662388851628
16,0,4,65,0,1.958816973981289
16,0,5,64,1,2.357855883934505
16,0,0,63,0,-2.4442470329158263
16,0,1,62,1,-2.1983520783115935
16,0,2,61,0,-1.2144020431822946
16,0,3,60,1,0.41434551031163425
16,0,4,59,0,0.9720496223198422
16,0,5,58,1,2.3703584259746533
16,0,0,57,0,0.4156540576603436
16,0,1,56,1,1.6451279190470438
16,0,2,55,0,-2.403631508903187
16,0,3,54,1,0.2732659409649649
16,0,4,53,0,0.7110702346586106
16,0,5,52,1,1.0183371465362245
16,0,0,51,0,1.5833431824370958
16,0,1,50,1,2.6977347227176502
16,0,2,49,0,1.6324459017214688
16,0,3,48,1,-2.8603227776622147
16,0,4,47,0,1.0352317789749461
16,0,5,46,1,2.1783273896208324
16,0,0,45,0,-0.1303085816822631
16,0,1,44,1,-2.696403037569257
16,0,2,43,0,0.9077895531973101
16,0,3,42,1,2.065182670515334
16,0,4,41,0,-0.869591341277258
16,0,5,40,1,-0.25042974922158745
16,0,0,39,0,0.3098200146213954
16,0,1,38,1,-2.209302605212728
16,0,2,37,0,1.5788723279162005
16,0,3,36,1,1.3642949376646243
16,0,4,35,0,-2.198783592532658
16,0,5,34,1,-1.7532891300047229
16,0,0,33,0,-1.550562193679395
16,0,1,32,1,1.5110678624527578
16,0,2,31,0,0.25666330866580545
16,0,3,30,1,2.384642106850327
16,0,4,29,0,-1.398291440298293
16,0,5,28,1,2.809246949811847
16,0,0,27,0,0.46574562680240694
16,0,1,26,1,0.4853260282620566
16,0,2,25,0,1.6099751172395376
16,0,3,24,1,-1.351637358830433
16,0,4,23,0,0.9635688847040722
16,0,5,22,1,1.181076260936294
16,0,0,21,0,2.9388245413066523
16,0,1,20,1,2.9452477437828266
16,0,2,19,0,2.386820249774803
16,0,3,18,1,1.3033436439615977
16,0,4,17,0,-1.6011952564963317
16,0,5,16,1,-1.4410057689524696
16,0,0,15,0,-0.7762352550035054
16,0,1,14,1,2.848936334100763
16,0,2,13,0,1.1475327042378058
16,0,3,12,1,-2.5480042414565753
16,0,4,11,0,0.022081943251532343
16,0,5,10,1,1.3126851860308981
16,0,0,9,0,1.31580938184474
16,0,1,8,1,2.22326661938886
16,0,2,7,0,-0.11045951430844925
16,0,3,6,1,-2.363365641320931
16,0,4,5,0,2.870461939572926
16,0,5,4,1,-0.6466793755871967
16,0,0,3,0,-1.9696645648062103
16,0,1,2,1,1.7005392660108645
16,0,2,1,0,1.2699978516508625
16,0,3,0,1,0.778703848014753
16,0,4,0,0,0.23513994196015098
16,0,5,1,1,0.3683537009407969
16,0,0,2,0,-2.426126851841535
16,0,1,3,1,2.0780528697027156
16,0,2,4,0,0.19680215219806207
16,0,3,5,1,1.2467860839463087
16,0,4,6,0,-0.2719296831776905
16,0,5,7,1,-1.8636251889833388
16,0,0,8,0,1.0192409506909177
16,0,1,9,1,-2.6208413726997852
16,0,2,10,0,2.7651838853416697
16,0,3,11,1,-0.5754434389278074
16,0,4,12,0,1.03768912258281
16,0,5,13,1,-1.33512393060813
16,0,0,14,0,2.579163287975578
16,0,1,15,1,-1.4075282965434073
16,0,2,16,0,-2.2779673698532106
16,0,3,17,1,2.9507984617624103
16,0,4,18,0,1.5968944966644933
16,0,5,19,1,0.9146812354102378
16,0,0,20,0,2.50804109764453
16,0,1,21,1,-1.0866419674526986
16,0,2,22,0,0.8342844930779356
16,0,3,23,1,1.8668765765555122
16,0,4,24,0,-1.460805413941712
16,0,5,25,1,1.7954679964338538
16,0,0,26,0,1.2959378059121398
16,0,1,27,1,1.5182926585331398
16,0,2,28,0,2.8845955571642987
16,0,3,29,1,2.1138717144736976
16,0,4,30,0,-2.13171407149465
16,0,5,31,1,1.2693477573868193
16,0,0,32,0,1.9927677783788296
16,0,1,33,1,1.0891838270372451
16,0,2,34,0,-0.3255565734081576
16,0,3,35,1,2.8443439353868687
16,0,4,36,0,-2.3362550590600217
16,0,5,37,1,1.919273383198579
16,0,0,38,0,-1.0760807335309985
16,0,1,39,1,-0.24434959595600225
16,0,2,40,0,2.703143255846607
16,0,3,41,1,2.6965989616253054
16,0,4,42,0,-1.2788161080179719
16,0,5,43,1,1.3778076529500873
16,0,0,44,0,2.272221691190385
16,0,1,45,1,1.4887022267513073
16,0,2,46,0,-2.9093431356534003
16,0,3,47,1,-2.3762355339269527
16,0,4,48,0,2.19630244862511
16,0,5,49,1,-1.527540864999448
16,0,0,50,0,-1.3138386416117889
16,0,1,51,1,-0.7168705108770377
16,0,2,52,0,-2.2598890284473825
16,0,3,53,1,1.1001761742362595
16,0,4,54,0,1.3696084579250645
16,0,5,55,1,-1.4762547472771848
16,0,0,56,0,-0.14249549624804958
16,0,1,57,1,-1.9943580296557202
16,0,2,58,0,0.7840812103495765
16,0,3,59,1,0.38767073556706155
16,0,4,60,0,-0.8250004294037865
16,0,5,61,1,0.9527053524894273
16,0,0,62,0,-0.5136336455893424
16,0,1,63,1,-2.6071233771813294
16,0,2,64,0,0.3600909457597621
16,0,3,65,1,2.364212524873122
16,0,4,66,0,2.116616083513245
16,0,5,67,1,2.2008405735870524
16,0,0,68,0,-1.727151337542522
16,0,1,69,1,1.2451783830444867
16,0,2,70,0,-2.5464631288618635
16,0,3,71,1,0.34761623922235696
16,0,4,72,0,1.5316760658866728
16,0,5,73,1,-2.9526520270157617
16,0,0,74,0,-2.4749338141528576
16,0,1,75,1,2.4217834850458875
16,0,2,76,0,0.6062709319828392
16,0,3,77,1,-0.5749711864556222
16,0,4,78,0,1.1166333831818274
16,0,5,79,1,0.21011324739616288
16,0,0,80,0,-0.9289353908066031
16,0,1,81,1,-2.7737339884246417
16,0,2,82,0,0.7696748461869038
16,0,3,83,1,0.00560950105153557
16,0,4,84,0,0.2767182402839091
16,0,5,85,1,-1.4802338555402974
16,0,0,86,0,-2.5878617372966906
16,0,1,87,1,0.9365271017609009
16,0,2,88,0,-2.330225046733724
16,0,3,89,1,2.055245900983259
16,0,4,90,0,-2.972328232167032
16,0,5,91,1,-1.226160241703248
16,0,0,92,0,0.2036037253215981
16,0,1,93,1,-2.361899748436272
16,0,2,94,0,0.8631225085465823
16,0,3,95,1,1.0447291426420822
16,0,4,96,0,-1.1267705294498795
16,0,5,97,1,-1.959279539428425
16,0,0,98,0,0.291176255582561
16,0,1,99,1,-2.840689980549959
16,0,2,99,0,0.7292277865399261
16,0,3,98,1,-0.6805447584266933
16,0,4,97,0,1.0243369815717804
16,0,5,96,1,-2.3899568569250125
16,0,0,95,0,0.5456943770411861
16,0,1,94,1,1.67274430454719
16,0,2,93,0,-2.827263237417571
16,0,3,92,1,-0.615309694594119
16,0,4,91,0,-2.4229928707139394
16,0,5,90,1,0.7816711178837012
16,0,0,89,0,0.8399964725308253
16,0,1,88,1,-1.5776011992455978
16,0,2,87,0,0.4146061204211786
16,0,3,86,1,2.285631495383189
16,0,4,85,0,1.171813305875495
16,0,5,84,1,0.44903901728610895
16,0,0,83,0,1.6815365808517402
16,0,1,82,1,-1.5957573027305734
16,0,2,81,0,-1.3386472806431704
16,0,3,80,1,-0.6435715425449053
16,0,4,79,0,2.7137077836090207
16,0,5,78,1,0.8326594243651284
16,0,0,77,0,2.8784746911741186
16,0,1,76,1,-0.9330736825537418
16,0,2,75,0,1.8422887966248833
16,0,3,74,1,2.935918218165977
16,0,4,73,0,2.971089415770077
16,0,5,72,1,0.8944373037733397
16,0,0,71,0,-0.07054317806575927
16,0,1,70,1,0.6244116003880777
16,0,2,69,0,2.2652468056384425
16,0,3,68,1,-2.9353697429774104
16,0,4,67,0,1.5132677772050571
16,0,5,66,1,2.574457838647341
16,0,0,65,0,-1.6082679218002063
16,0,1,64,1,-0.9607312476009802
16,0,2,63,0,-1.309546974861495
16,0,3,62,1,-1.754648761932569
16,0,4,61,0,-2.2289219898621777
16,0,5,60,1,-2.5985218046693133
16,0,0,59,0,0.16119750007638167
16,0,1,58,1,1.518594105251478
16,0,2,57,0,-0.6277021673461336
16,0,3,56,1,2.7912915096542856
16,0,4,55,0,1.6131645974465822
16,0,5,54,1,-2.5489179010204985
16,0,0,53,0,1.6329699599426508
16,0,1,52,1,0.4527548116438438
16,0,2,51,0,1.3796511945256045
16,0,3,50,1,-0.12702178373665896
16,0,4,49,0,2.969990759414666
16,0,5,48,1,-1.1626020399422083
16,0,0,47,0,-2.2285576285817825
16,0,1,46,1,1.26482543594509
16,0,2,45,0,-2.417057153297194
16,0,3,44,1,1.764058011491839
16,0,4,43,0,2.882496355454769
16,0,5,42,1,-1.2592126033143014
16,0,0,41,0,-2.70464556326326
16,0,1,40,1,-2.0800396655780142
16,0,2,39,0,1.3741926505392805
16,0,3,38,1,1.2020306605161206
16,0,4,37,0,-1.5377822065265485
16,0,5,36,1,-2.3197288422553335
16,0,0,35,0,0.7984202266917015
16,0,1,34,1,1.1732895138775863
16,0,2,33,0,0.38903481286396335
16,0,3,32,1,-2.432754088708797
16,0,4,31,0,-0.8205157897939039
16,0,5,30,1,-0.5165290089585968
16,0,0,29,0,-0.15662475412273835
16,0,1,28,1,0.7894132683238183
16,0,2,27,0,0.8742566829080625
16,0,3,26,1,-1.496892552429921
16,0,4,25,0,1.6655270983763826
16,0,5,24,1,-0.31836077990478184
16,0,0,23,0,-1.4461303025379202
16,0,1,22,1,-2.6300191174882452
16,0,2,21,0,1.7022017332245911
16,0,3,20,1,0.9338840409118363
16,0,4,19,0,-2.964282068796182
16,0,5,18,1,2.2393233856210504
16,0,0,17,0,0.9025220923602475
16,0,1,16,1,-1.903618619368771
16,0,2,15,0,2.137651170214977
16,0,3,14,1,-1.1480841691830974
16,0,4,13,0,2.2071869954539673
16,0,5,12,1,1.6029575155723457
16,0,0,11,0,1.7658975295476473
16,0,1,10,1,-2.3105419158227525
16,0,2,9,0,-2.0312392625336284
16,0,3,8,1,1.805599738296018
16,0,4,7,0,0.3626370066840252
16,0,5,6,1,-2.1503907111561236
16,0,0,5,0,-0.9613209435562466
16,0,1,4,1,2.9741100072722735
16,0,2,3,0,1.9054549187565355
16,0,3,2,1,0.6640052968228112
16,0,4,1,0,1.79729890824333
16,0,5,0,1,-0.33019148276702337
17,0,0,0,0,0.34779426045514095
17,0,1,1,1,1.6291183924280586
17,0,2,2,0,-1.962193763885381
17,0,3,3,1,1.0424217989375921
17,0,4,4,0,2.4592539927381756
17,0,5,5,1,-0.6160166278241155
17,0,0,6,0,-2.3457002077153204
17,0,1,7,1,2.7522435066202293
17,0,2,8,0,0.4692567885420693
17,0,3,9,1,2.691144777115272
17,0,4,10,0,-1.5636048178666753
17,0,5,11,1,1.8825547892034848
17,0,0,12,0,2.9944334067390255
17,0,1,13,1,1.9131193604199215
17,0,2,14,0,0.9355697326258529
17,0,3,15,1,2.4156016656088237
17,0,4,16,0,2.817037512797305
17,0,5,17,1,-1.837400535763865
17,0,0,18,0,1.598022481188743
17,0,1,19,1,-2.6104447152139354
17,0,2,20,0,-0.867811191364404
17,0,3,21,1,1.4885755089031534
17,0,4,22,0,1.567760417838552
17,0,5,23,1,1.3623752089180365
17,0,0,24,0,-2.1604103204758
17,0,1,25,1,-0.04879318374048447
17,0,2,26,0,1.9243800799971158
17,0,3,27,1,2.623752101414083
17,0,4,28,0,-0.05948389645504548
17,0,5,29,1,-0.890770178816866
17,0,0,30,0,-1.9559252611300688
17,0,1,31,1,2.5270814096699556
17,0,2,32,0,1.029678071511647
17,0,3,33,1,2.61757266909124
17,0,4,34,0,0.2505389714640298
17,0,5,35,1,2.0182604634951318
17,0,0,36,0,-0.9634673150943689
17,0,1,37,1,-0.4388674492719673
17,0,2,38,0,1.3301653065419656
17,0,3,39,1,2.1600703364810565
17,0,4,40,0,1.2985561700637698
17,0,5,41,1,-2.0914507654294643
17,0,0,42,0,2.007921987523872
17,0,1,43,1,0.847329528988918
17,0,2,44,0,1.2508147215063516
17,0,3,45,1,-0.23869248603312565
17,0,4,46,0,-2.9662012355383265
17,0,5,47,1,1.6386872379738984
17,0,0,48,0,-2.6298291720924913
17,0,1,49,1,-0.22026668291799512
17,0,2,50,0,1.3035773056945277
17,0,3,51,1,-1.7031378606868133
17,0,4,52,0,1.7324480258275345
17,0,5,53,1,0.728737234938512
17,0,0,54,0,1.992467844268198
17,0,1,55,1,0.7551244904846002
17,0,2,56,0,-2.4584803847005148
17,0,3,57,1,2.9184123636967296
17,0,4,58,0,-0.5877788298031956
17,0,5,59,1,2.5320284513788733
17,0,0,60,0,1.2014768322383362
17,0,1,61,1,2.2494328810542523
17,0,2,62,0,0.7524669680498868
17,0,3,63,1,1.7399254784437925
17,0,4,64,0,1.191878076423274
17,0,5,65,1,-2.0653462802467493
17,0,0,66,0,-2.2230495768607055
17,0,1,67,1,-0.925302570243963
17,0,2,68,0,1.5951936994441054
17,0,3,69,1,-1.2314353602430892
17,0,4,70,0,-1.9192080103940399
17,0,5,71,1,0.9626202439812239
17,0,0,72,0,1.1232391588013932
17,0,1,73,1,0.14509666928042364
17,0,2,74,0,-0.8681746040690665
17,0,3,75,1,-2.266580889198734
17,0,4,76,0,0.24147801750306597
17,0,5,77,1,0.7493551817175468
17,0,0,78,0,1.3300802766093724
17,0,1,79,1,2.7283956894482637
17,0,2,80,0,-2.565010640542818
17,0,3,81,1,-0.07766181525712934
17,0,4,82,0,0.8815138275079422
17,0,5,83,1,1.743808132500237
17,0,0,84,0,-2.1560954619744246
17,0,1,85,1,0.09005154907739499
17,0,2,86,0,-0.13428483110670064
17,0,3,87,1,1.91999857546982
17,0,4,88,0,1.1220723048282364
17,0,5,89,1,2.9540084623437703
17,0,0,90,0,-0.4208823246015969
17,0,1,91,1,0.7476688501995183
17,0,2,92,0,-2.988021343109864
17,0,3,93,1,0.4008722530137985
17,0,4,94,0,0.9480493083331673
17,0,5,95,1,0.7804051465677395
17,0,0,96,0,-0.8281635205854236
17,0,1,97,1,-1.9831557929590495
17,0,2,98,0,-2.9566704395480206
17,0,3,99,1,1.0177517432881
17,0,4,99,0,-0.3244982893515891
17,0,5,98,1,-0.2676274071405409
17,0,0,97,0,0.7895066242040583
17,0,1,96,1,-0.19359952057906638
17,0,2,95,0,1.9409882847961444
17,0,3,94,1,0.83032459547885
17,0,4,93,0,1.451982087972782
17,0,5,92,1,0.2423602669733702
17,0,0,91,0,1.1334415804763784
17,0,1,90,1,-2.537078792191979
17,0,2,89,0,-0.9796480744654432
17,0,3,88,1,1.5310014196906394
17,0,4,87,0,0.0753748614262304
17,0,5,86,1,-0.7182370381614964
17,0,0,85,0,1.5909480897986965
17,0,1,84,1,1.1387932207812534
17,0,2,83,0,-0.8740287017814725
17,0,3,82,1,-0.7805934389536695
17,0,4,81,0,1.1469740098789105
17,0,5,80,1,-2.8247433632238956
17,0,0,79,0,1.067568534345089
17,0,1,78,1,-1.6870205461326953
17,0,2,77,0,0.6898721443719111
17,0,3,76,1,-0.9058540298929589
17,0,4,75,0,2.1282479592118753
17,0,5,74,1,2.1173123789106416
17,0,0,73,0,1.3136752229480617
17,0,1,72,1,-0.2415837834495157
17,0,2,71,0,-1.6116237382380243
17,0,3,70,1,-1.4785568802952043
17,0,4,69,0,1.2519022400569018
17,0,5,68,1,0.9996056981604058
17,0,0,67,0,1.7062478946858803
17,0,1,66,1,-0.05297186759634109
17,0,2,65,0,1.529821868843051
17,0,3,64,1,0.04548492159328954
17,0,4,63,0,1.3553685023273605
17,0,5,62,1,0.30772562580108254
17,0,0,61,0,1.281154462940564
17,0,1,60,1,1.6250894549205377
17,0,2,59,0,0.6632090545454976
17,0,3,58,1,-0.4322276090005981
17,0,4,57,0,-0.8250952826890874
17,0,5,56,1,1.8298380642230156
17,0,0,55,0,1.5154171126275129
17,0,1,54,1,1.3161744249505718
17,0,2,53,0,2.1463391937997542
